QueryID,ResponseID,QueryName,ResponseName,ReleaseDate,RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceCurrency,PriceInitial,PriceFinal
368700,368700,Mysterious Space,Mysterious Space,May 15 2015,0,0,1,0,0,1,1,0,1,9,12016.0,2869.0,4304.0,1717.0,24.0,10.0,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,10.0,10.0
368710,368710,Power of Love,Power of Love,Jul 21 2015,0,0,1,3,0,1,1,0,1,8,14707.0,3174.0,8071.0,2351.0,6.0,6.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,4.99,4.99
368720,368720,Sirius Online,Sirius Online,Jun 1 2015,0,0,1,0,0,1,0,147,1,6,75686.0,7200.0,24930.0,4132.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False, ,0.0,0.0
368730,368730,No Time To Explain Remastered,No Time To Explain Remastered,Jul 17 2015,0,0,1,0,0,3,1,1078,1,5,882759.0,24563.0,192980.0,11495.0,9.0,9.0,True,False,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,14.99,14.99
368740,368740,Obliteracers,Obliteracers,Feb 23 2016,0,0,1,1,78,2,2,153,2,18,7712.0,2298.0,6098.0,2043.0,13.0,10.0,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,USD,14.99,14.99
368750,368750,Nebula Online,Nebula Online,Jan 5 2016,12,0,2,0,0,6,1,256,1,16,84474.0,7606.0,41968.0,5361.0,27.0,10.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,USD,4.99,0.99
368760,368760,Playing History 3 - Vikings,Playing History: Vikings,Jul 1 2015,0,0,1,0,0,1,1,0,1,8,11837.0,2847.0,717.0,701.0,27.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,USD,2.99,2.99
368770,368770,President for a Day - Floodings,President for a Day - Floodings,Aug 12 2015,0,0,1,0,0,1,1,0,1,7,17218.0,3434.0,2511.0,1311.0,9.0,9.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,2.99,1.49
368780,368780,President for a Day - Corruption,President for a Day - Corruption,Aug 5 2015,0,0,1,0,0,1,1,0,1,8,16680.0,3380.0,2870.0,1402.0,6.0,6.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,4.99,2.49
368790,368790,OreLight,OreLight,Jun 29 2015,0,0,1,0,0,1,2,0,1,5,3408.0,1527.0,2332.0,1263.0,10.0,10.0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,USD,14.99,14.99
368800,368800,Apocalypse: Party's Over,Apocalypse: Partys Over,May 30 2016,18,0,2,0,0,1,1,0,1,10,7712.0,2298.0,3766.0,1606.0,35.0,10.0,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
368830,368830,Adventure in the Tower of Flight,Adventure in the Tower of Flight,Dec 23 2015,0,0,1,1,0,2,1,0,1,10,9685.0,2575.0,4842.0,1821.0,28.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,7.99,7.99
368860,368860,Garbage Day,Garbage Day,Jan 18 2016,0,0,1,0,0,1,1,330,1,6,10940.0,2737.0,10761.0,2715.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,USD,14.99,14.99
368880,368880,Mystery Maze Of Balthasar Castle,Mystery Maze Of Balthasar Castle,Jul 10 2015,0,0,3,0,0,1,1,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,USD,6.99,6.99
368890,368890,AR-K: The Great Escape,AR-K: The Great Escape,Jul 14 2015,0,0,1,0,78,1,2,0,1,22,8429.0,2403.0,3228.0,1487.0,10.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,7.99,7.99
368900,368900,Brilliant Bob,Brilliant Bob,May 20 2015,0,0,1,0,0,2,2,1108,1,18,294671.0,14203.0,204817.0,11842.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,2.99,0.5
368950,368950,Jigoku Kisetsukan: Sense of the Seasons,Jigoku Kisetsukan: Sense of the Seasons,May 12 2015,0,0,1,0,0,1,0,1310,1,15,189393.0,11388.0,86088.0,7679.0,21.0,10.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False, ,0.0,0.0
368970,368970,Haywire on Fuel Station Zeta,Haywire on Fuel Station Zeta,Sep 24 2015,0,0,1,0,0,1,1,0,1,8,8967.0,2478.0,5022.0,1854.0,13.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,3.99,3.99
368980,368980,Force of Elements,Force of Elements,Dec 29 2015,0,0,1,5,0,1,0,0,1,6,36587.0,5006.0,5022.0,1854.0,20.0,10.0,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False, ,0.0,0.0
368990,368990,Despair,Despair,May 12 2015,0,0,1,0,0,1,1,1787,1,6,158007.0,10402.0,103305.0,8411.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,0.99,0.99
369000,369000,Pongo,Pongo,May 11 2015,0,0,1,0,0,2,1,404,1,12,50039.0,5854.0,37125.0,5043.0,8.0,8.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,USD,0.99,0.99
369030,369030,Vinyl,Vinyl,Jul 1 2016,0,0,1,0,0,3,0,164,1,11,54702.0,6121.0,18473.0,3557.0,10.0,10.0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False, ,0.0,0.0
369040,369040,Yargis - Space Melee,Yargis - Space Melee,Jun 30 2015,0,0,1,2,0,1,2,110,1,6,70305.0,6939.0,45375.0,5575.0,11.0,10.0,False,False,True,True,True,False,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,USD,14.99,14.99
369060,369060,Amygdala,Amygdala,Jul 15 2015,0,0,1,0,0,1,1,0,1,5,11299.0,2782.0,6098.0,2043.0,10.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
369070,369070,Slain: Back from Hell,Slain: Back from Hell,Mar 24 2016,0,0,1,1,75,1,1,601,1,13,21701.0,3855.0,17218.0,3434.0,30.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,12.99,12.99
369080,369080,Age of Survival,Age of Survival,Aug 25 2015,0,0,1,0,0,1,1,159,1,27,10761.0,2715.0,8071.0,2351.0,10.0,10.0,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,USD,18.99,18.99
369100,369100,Predator Simulator,Predator Simulator,May 15 2015,0,0,1,0,0,1,1,0,1,5,21163.0,3807.0,3502.0,1900.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,USD,2.99,2.99
369110,369110,The Swindle,The Swindle,Jul 28 2015,0,0,1,0,70,1,1,290,1,8,13810.0,3075.0,11837.0,2847.0,15.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,USD,14.99,14.99
369120,369120,Invisible Apartment Zero,Invisible Apartment Zero,May 6 2015,0,0,2,0,0,2,1,0,1,5,3946.0,1644.0,538.0,607.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,USD,5.99,5.99
369180,369180,SoulCraft,SoulCraft,Jun 1 2015,0,0,1,0,0,1,1,0,1,7,17397.0,3452.0,3946.0,1644.0,41.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,USD,4.99,4.99
369190,369190,Shoot 'Em Up Kit,Shoot Em Up Kit,Jun 5 2015,0,0,1,0,0,1,1,0,1,7,897.0,783.0,897.0,783.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,USD,39.99,39.99
369200,369200,Ghost in the Shell Stand Alone Complex First Assault Online,Ghost in the Shell: Stand Alone Complex - First Assault Online,Jul 28 2016,0,0,1,4,0,1,0,8975,1,8,1258317.0,29311.0,910917.0,24950.0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True, ,0.0,0.0
369230,369230,Kung Fu Panda Showdown of Legendary Legends,Kung Fu Panda Showdown of Legendary Legends,Jan 6 2016,0,0,1,10,0,1,1,0,1,14,0.0,0.0,0.0,0.0,25.0,10.0,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,USD,19.99,19.99
369270,369270,Megatect,Megatect,Nov 4 2015,0,0,1,0,0,1,1,0,1,13,2690.0,1357.0,897.0,783.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,USD,7.99,7.99
369280,369280,Hidden Mysteries: Titanic,Hidden Mysteries: Titanic,Mar 21 2016,0,0,1,0,0,1,1,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,9.99,9.99
369290,369290,Airport Madness: World Edition,Airport Madness: World Edition,May 28 2015,0,0,1,0,0,1,1,139,1,16,15424.0,3250.0,12016.0,2869.0,38.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
369300,369300,Adventure Time: Finn and Jake Investigations,Adventure Time: Finn and Jake Investigations,Dec 1 2015,0,0,1,1,0,1,1,0,1,8,2152.0,1214.0,1793.0,1108.0,24.0,10.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,USD,19.99,19.99
369310,369310,Monstro: Battle Tactics,Monstro: Battle Tactics,Dec 3 2015,0,0,1,1,0,1,1,0,1,8,3049.0,1445.0,2152.0,1214.0,23.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,5.99,5.99
369360,369360,Car Washer: Summer of the Ninja,Car Washer: Summer of the Ninja,Nov 4 2015,0,1,1,0,0,1,1,0,1,9,9506.0,2551.0,6098.0,2043.0,17.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
369370,369370,Crossfire: Dungeons,Crossfire: Dungeons,May 21 2015,0,0,1,0,0,1,1,0,1,10,7891.0,2325.0,5380.0,1919.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,USD,3.99,3.99
369390,369390,Scourge of War: Waterloo,Scourge of War: Waterloo,Nov 19 2015,0,0,1,0,0,1,1,0,1,7,3408.0,1527.0,2690.0,1357.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,USD,49.99,49.99
369400,369400,Let the Cat In,Let the Cat in,Aug 27 2015,0,0,1,0,0,1,0,891,1,6,195312.0,11564.0,104561.0,8462.0,21.0,10.0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False, ,0.0,0.0
369420,369420,9 Clues 2: The Ward,9 Clues 2: The Ward,Jul 23 2015,0,0,1,0,0,1,1,199,1,8,31386.0,4637.0,16141.0,3325.0,39.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,USD,9.99,9.99
369460,369460,Professor Why™: The Quantum Eye,Professor Why(tm): The Quantum Eye,Dec 1 2015,0,0,1,0,0,2,1,0,1,8,539.0,745.0,539.0,745.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,USD,9.99,9.99
369530,369530,Void Destroyer 2,Void Destroyer 2,Sept - 2016,0,1,1,0,0,3,0,0,1,26,2690.0,1357.0,2152.0,1214.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False, ,0.0,0.0
369550,369550,Blacksea Odyssey,Blacksea Odyssey,Jun 1 2016,0,1,1,0,71,2,1,101,1,9,14527.0,3154.0,4484.0,1752.0,19.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
369560,369560,The Story Goes On,The Story Goes On,Jun 11 2015,0,0,1,0,0,2,1,0,1,12,7174.0,2217.0,3408.0,1527.0,26.0,10.0,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,USD,4.99,4.99
369570,369570,Spectra,Spectra,Jul 10 2015,0,0,1,1,0,1,1,0,1,8,1435.0,991.0,1255.0,927.0,27.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,USD,7.49,7.49
369580,369580,NotGTAV,NotGTAV,Jul 2 2015,0,0,1,1,0,2,2,2831,1,8,86805.0,7711.0,66359.0,6742.0,39.0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
369640,369640,Treeker: The Lost Glasses,Treeker: The Lost Glasses,May 13 2015,0,0,2,0,0,1,1,0,1,14,14886.0,3193.0,7174.0,2217.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,3.99,1.99
369700,369700,Tanzia,Tanzia,2016,0,0,1,0,0,2,0,0,1,12,1338.0,1170.0,1070.0,1046.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False, ,0.0,0.0
369840,369840,Holobunnies: The Bittersweet Adventure,Holobunnies: The Bittersweet Adventure,Summer 2016,0,0,1,0,0,1,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False, ,0.0,0.0
369860,369860,Brain Guzzler,Brain Guzzler,May 14 2015,0,0,1,0,0,1,1,0,1,5,1435.0,991.0,0.0,0.0,13.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,1.99,1.99
369890,369890,Riddled Corpses,Riddled Corpses,Jun 2 2015,0,0,1,0,0,1,1,105,1,6,23136.0,3981.0,15424.0,3250.0,15.0,10.0,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,USD,7.99,7.99
369990,369990,"Gremlins, Inc.",Gremlins Inc.,Mar 10 2016,0,0,3,5,74,1,1,860,1,26,47348.0,5695.0,42147.0,5373.0,87.0,10.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,USD,14.99,10.49
370020,370020,Templar Battleforce,Templar Battleforce,Sep 21 2015,0,0,1,0,0,2,1,356,1,18,13810.0,3075.0,12196.0,2890.0,51.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,USD,9.99,9.99
370040,370040,Lilly and Sasha: Nexus of Souls,Lilly and Sasha: Nexus of Souls,May 25 2015,0,0,1,0,0,2,1,0,1,10,45734.0,5597.0,21701.0,3855.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,USD,4.99,4.99
370050,370050,Scarab Tales,Scarab Tales,Jul 1 2015,0,0,1,0,0,1,1,0,1,18,7891.0,2325.0,1435.0,991.0,38.0,10.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,4.99,4.99
370060,370060,Coffee Shop Tycoon,Coffee Shop Tycoon,2016 Q4,0,0,1,0,0,1,0,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False, ,0.0,0.0
370070,370070,Wyrmsun,Wyrmsun,May 22 2015,0,0,1,2,0,2,0,0,1,17,49321.0,5812.0,7891.0,2325.0,0.0,0.0,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False, ,0.0,0.0
370080,370080,Breezeblox,Breezeblox,May 15 2015,0,0,1,0,0,1,1,0,1,5,3228.0,1487.0,897.0,783.0,3.0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,4.99,4.99
370090,370090,Axis Football 2015,Axis Football 2015,Jul 15 2015,0,0,1,0,0,1,1,280,1,13,84115.0,7590.0,62055.0,6519.0,14.0,10.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,USD,14.99,14.99
370100,370100,Uncrowded,Uncrowded,May 11 2015,0,0,1,0,0,1,1,5141,2,19,251986.0,13134.0,170741.0,10813.0,0.0,0.0,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,USD,0.99,0.99
370130,370130,Lion Quest,Lion Quest,Jul 11 2016,0,0,1,1,0,1,1,0,1,7,808.0,912.0,539.0,745.0,45.0,10.0,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,11.99,11.99
370140,370140,Nebulous,Nebulous,Aug 29 2016,0,0,1,0,0,1,1,0,1,14,0.0,0.0,0.0,0.0,11.0,10.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,14.99,14.99
370150,370150,LOOP: A Tranquil Puzzle Game,LOOP: A Tranquil Puzzle Game,May 22 2015,0,0,1,0,0,1,1,0,1,5,3766.0,1606.0,3228.0,1487.0,13.0,10.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
370160,370160,Front Wars,Front Wars,Aug 17 2015,0,0,1,0,0,2,1,0,1,7,1973.0,1162.0,1793.0,1108.0,0.0,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,USD,6.99,6.99
370170,370170,Dale Hardshovel HD,Dale Hardshovel HD,Sep 22 2015,0,0,1,0,0,1,1,0,1,20,5201.0,1887.0,3049.0,1445.0,9.0,9.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,1.99,1.99
370190,370190,Ruzh Delta Z,Ruzh Delta Z,May 11 2015,0,0,1,0,0,1,0,562,1,5,92006.0,7938.0,7891.0,2325.0,0.0,0.0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False, ,0.0,0.0
370200,370200,Two Steps Back,Two Steps Back,Aug 6 2015,0,0,1,0,0,0,1,0,1,5,5560.0,1951.0,2332.0,1263.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
